#TYPE Selected.System.Management.Automation.PSCustomObject
"RT @_prateeksharma: was just informed that 2 juniors in @BITS_Pilani were offered $137000 (~rs70lacs)by a US basd mobile app dev firm  that's a lot of money! ","http://twitter.com/anubhavnagpal/status/161037045693820929"
"RT @vineetdhanawat: Stay in Touch with all Tweets / News related to BITS Pilani using this @ifttt recipe #BITSPilani http://t.co/jj52yPSH #in ","http://twitter.com/_AmanSingh/status/161045310024597505"
"RT @Joylita: My god  these BITS Pilani people. ","http://twitter.com/_AmanSingh/status/161045324629164033"
"RT @NeilMerc: @deannattu Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/deannattu/status/161056310480224256"
"@tweetfromRaghu @RannvijaySingha met Ranvijay at Oasis  BITS  Pilani  2005 when I didn't even know who he was  thought of him as a random... ","http://twitter.com/anubhavnagpal/status/161072203302055936"
"The Race is on! Catch the top bits and hot tips of the 2012 Race to Dubai every week here! http://t.co/9PZ67kHU ","http://twitter.com/thisisjenks/status/161081588564754433"
"@tiethyshoelace BITS Goa na! :) Yup. Following in her footsteps  almost. Anu ma'am gave us geography notes fron your oh-so-neat journal :P ","http://twitter.com/MaceratedCherry/status/161099479313944577"
"RT @subodhkolhe: Pantene Pro V the brand of the day @mdtsinha #bitsgoa ","http://twitter.com/mdtsinha/status/161133311366930433"
"Boring times at #BITSGoa. When mind just plays games like havoc!!! Times when you want to tell yourself &quot;Shut the fuck up&quot; ","http://twitter.com/spranit/status/161137936958636033"
"RT @spranit: Boring times at #BITSGoa. When mind just plays games like havoc!!! Times when you want to tell yourself &quot;Shut the fuck up&quot; ","http://twitter.com/mdtsinha/status/161145246883905536"
"Soaring Over Bits Goa http://t.co/AXu7fnqn A Tribute to the seniors leaving the campus this semester #goa #bitsgoa #aeroclub #bits ","http://twitter.com/SagarBose163/status/161235344715546624"
"RT @NeilMerc: @BITSAA Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/gayathri_s/status/161294212510396416"
"RT @NeilMerc: @BITSAA Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/BITSAA/status/161292653504368641"
"RT @spranit: Boring times at #BITSGoa. When mind just plays games like havoc!!! Times when you want to tell yourself &quot;Shut the fuck up&quot; ","http://twitter.com/faceman2107/status/161318001319219200"
"RT @NeilMerc: @BITSAA Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/am_sharma/status/161313644733411328"
"BITS Pilani \m/ http://t.co/DCCAf1rR ","http://twitter.com/sckulkarni246/status/161317199729016833"
"One day in BITS Pilani http://t.co/dhlBEcdF ","http://twitter.com/jdeep57/status/161335245575172096"
"#bitsgoa net admins #epicfail ","http://twitter.com/bhargavgnv/status/161369451403558912"
"According to es faculty oerstead is now a &quot;she&quot;. #es2blues #bitsgoa ","http://twitter.com/priyansm/status/161385914176782337"
"One of the biggest competitions in the year is back and is calling for registrations! Get prizes worth upto Rs.... http://t.co/4Qex7n4U ","http://twitter.com/myopusradio/status/161391770519879680"
"If you're a DJ who's looking at making it big  here's your chance! Register for War of the DJ's and win... http://t.co/5ZH0Nuav ","http://twitter.com/myopusradio/status/161392737311145984"
"Lets make #BITSgoa soundproof from this fucking airplane noise ! ","http://twitter.com/chiragragarwal/status/161398323113246720"
"When in #BITSgoa  you cannot watch a movie without the interruption of airplanes atleast a hundred times ! #firstworldpains ","http://twitter.com/chiragragarwal/status/161396745560006656"
"@mup05ro lots- iit  isat  scra  srm  vit  aieee  bits-pilani... ","http://twitter.com/shubhamraj192/status/161420043538792448"
"@BluIndiAnna Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161439199533346816"
"@prudentgoa Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161439421684649984"
"@Inspiration_Goa Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161439705030860802"
"@palaflicks Do visit @TEDxBITSGoa on 12th Feb at BITS Pilani Goa. Speaker profiles: http://t.co/urKLRsts ","http://twitter.com/NeilMerc/status/161438487273406464"
